,trip_id,train_name,date,cargo,station_id,event,cargo_type,fuel_level
2764,TFCFZYY94D,VXRCS,2024-10-18 11:08:26,6.0,station_B,Descarga de vagones,Electronics,1128.0
2765,TFCFZYY94D,VXRCS,2024-10-18 11:37:10,6.0,station_C,Llegada de vagones,Electronics,1097.472
2766,TFCFZYY94D,VXRCS,2024-10-18 11:37:17,5.0,station_C,Descarga de vagones,Electronics,1097.472
2767,TFCFZYY94D,VXRCS,2024-10-18 11:37:17,5.0,station_C,Salida de vagones,Electronics,1097.472
2768,TFCFZYY94D,VXRCS,2024-10-18 12:53:52,5.0,station_D,Llegada de vagones,Electronics,1021.872
2769,TFCFZYY94D,VXRCS,2024-10-18 12:53:52,5.0,station_D,Descarga de vagones,Electronics,1021.872
2770,TFCFZYY94D,VXRCS,2024-10-18 12:53:52,5.0,station_D,Salida de vagones,Electronics,1021.872
2771,TFCFZYY94D,VXRCS,2024-10-18 13:52:12,5.0,station_E,Llegada de vagones,Electronics,971.472
2772,TFCFZYY94D,VXRCS,2024-10-18 13:52:41,2.0,station_E,Salida de vagones,Electronics,971.472
2773,TFCFZYY94D,VXRCS,2024-10-18 13:52:41,2.0,station_E,Descarga de vagones,Electronics,971.472
2774,TFCFZYY94D,VXRCS,2024-10-18 14:53:21,2.0,station_F,Llegada de vagones,Electronics,912.72
2775,TFCFZYY94D,VXRCS,2024-10-18 14:53:30,1.0,station_F,Salida de vagones,Electronics,912.72
2776,TFCFZYY94D,VXRCS,2024-10-18 14:53:30,1.0,station_F,Descarga de vagones,Electronics,912.72
2777,TFCFZYY94D,VXRCS,2024-10-18 17:29:23,1.0,station_G,Llegada de vagones,Electronics,791.52
2778,TFCFZYY94D,VXRCS,2024-10-18 17:29:30,0.0,station_G,Descarga de vagones,Electronics,791.52
2779,TFCFZYY94D,VXRCS,2024-10-18 17:29:30,0.0,station_G,Final de ruta,Electronics,791.52
2780,JZETKPY8VY,HHEXD,2024-10-19 10:02:02,10.0,station_A,Final carga,Electronics,800.0
2781,JZETKPY8VY,HHEXD,2024-10-19 10:02:02,10.0,station_A,Salida de vagones,Electronics,800.0
2782,JZETKPY8VY,HHEXD,2024-10-19 11:16:02,10.0,station_B,Llegada de vagones,Electronics,756.0
2783,JZETKPY8VY,HHEXD,2024-10-19 11:16:57,2.0,station_B,Salida de vagones,Electronics,756.0
2784,JZETKPY8VY,HHEXD,2024-10-19 11:16:57,2.0,station_B,Descarga de vagones,Electronics,756.0
2785,JZETKPY8VY,HHEXD,2024-10-19 12:00:31,2.0,station_C,Llegada de vagones,Electronics,731.52
2786,JZETKPY8VY,HHEXD,2024-10-19 12:00:46,0.0,station_C,Salida de vagones,Electronics,731.52
2787,JZETKPY8VY,HHEXD,2024-10-19 12:00:46,0.0,station_C,Descarga de vagones,Electronics,731.52
2788,JZETKPY8VY,HHEXD,2024-10-19 14:06:43,0.0,station_D,Llegada de vagones,Electronics,671.52
2789,JZETKPY8VY,HHEXD,2024-10-19 14:06:43,0.0,station_D,Descarga de vagones,Electronics,671.52
2790,JZETKPY8VY,HHEXD,2024-10-19 14:06:43,0.0,station_D,Salida de vagones,Electronics,671.52
2791,JZETKPY8VY,HHEXD,2024-10-19 15:20:46,0.0,station_E,Llegada de vagones,Electronics,631.52
2792,JZETKPY8VY,HHEXD,2024-10-19 15:20:46,0.0,station_E,Descarga de vagones,Electronics,631.52
2793,JZETKPY8VY,HHEXD,2024-10-19 15:20:46,0.0,station_E,Salida de vagones,Electronics,631.52
2794,JZETKPY8VY,HHEXD,2024-10-19 16:45:26,0.0,station_F,Llegada de vagones,Electronics,583.52
2795,JZETKPY8VY,HHEXD,2024-10-19 16:45:26,0.0,station_F,Descarga de vagones,Electronics,583.52
2796,JZETKPY8VY,HHEXD,2024-10-19 16:45:26,0.0,station_F,Salida de vagones,Electronics,583.52
2797,JZETKPY8VY,HHEXD,2024-10-19 19:35:58,0.0,station_G,Descarga de vagones,Electronics,483.52
2798,JZETKPY8VY,HHEXD,2024-10-19 19:35:58,0.0,station_G,Llegada de vagones,Electronics,483.52
2799,JZETKPY8VY,HHEXD,2024-10-19 19:35:58,0.0,station_G,Final de ruta,Electronics,483.52
2800,OEVZUBR25O,VXRCS,2024-10-21 10:13:56,41.0,station_A,Salida de vagones,Chemicals,417.12
2801,OEVZUBR25O,VXRCS,2024-10-21 10:13:56,41.0,station_A,Final carga,Chemicals,417.12
2802,OEVZUBR25O,VXRCS,2024-10-21 11:01:10,41.0,station_B,Llegada de vagones,Chemicals,315.5999999999999
2803,OEVZUBR25O,VXRCS,2024-10-21 11:05:44,17.0,station_B,Descarga de vagones,Chemicals,315.5999999999999
2804,OEVZUBR25O,VXRCS,2024-10-21 11:05:44,17.0,station_B,Salida de vagones,Chemicals,315.5999999999999
2805,OEVZUBR25O,VXRCS,2024-10-21 11:42:21,17.0,station_C,Llegada de vagones,Chemicals,265.0559999999999
2806,OEVZUBR25O,VXRCS,2024-10-21 11:45:34,4.0,station_C,Salida de vagones,Chemicals,265.0559999999999
2807,OEVZUBR25O,VXRCS,2024-10-21 11:45:34,4.0,station_C,Descarga de vagones,Chemicals,265.0559999999999
2808,OEVZUBR25O,VXRCS,2024-10-21 13:01:14,4.0,station_D,Llegada de vagones,Chemicals,152.73599999999993
2809,OEVZUBR25O,VXRCS,2024-10-21 13:01:24,3.0,station_D,Descarga de vagones,Chemicals,152.73599999999993
2810,OEVZUBR25O,VXRCS,2024-10-21 13:01:24,3.0,station_D,Salida de vagones,Chemicals,152.73599999999993
2811,OEVZUBR25O,VXRCS,2024-10-21 14:00:21,3.0,station_E,Llegada de vagones,Chemicals,78.57599999999994
2812,OEVZUBR25O,VXRCS,2024-10-21 14:00:55,0.0,station_E,Descarga de vagones,Chemicals,78.57599999999994
2813,OEVZUBR25O,VXRCS,2024-10-21 14:00:55,0.0,station_E,Salida de vagones,Chemicals,78.57599999999994
2814,OEVZUBR25O,VXRCS,2024-10-21 15:06:26,0.0,station_F,Descarga de vagones,Chemicals,0.0
2815,OEVZUBR25O,VXRCS,2024-10-21 15:06:26,0.0,station_F,Llegada de vagones,Chemicals,0.0
2816,OEVZUBR25O,VXRCS,2024-10-21 15:06:26,0.0,station_F,Salida de vagones,Chemicals,0.0
2817,OEVZUBR25O,VXRCS,2024-10-21 17:10:06,0.0,station_G,Llegada de vagones,Chemicals,0.0
2818,OEVZUBR25O,VXRCS,2024-10-21 17:10:06,0.0,station_G,Descarga de vagones,Chemicals,0.0
2819,OEVZUBR25O,VXRCS,2024-10-21 17:10:06,0.0,station_G,Final de ruta,Chemicals,0.0
2820,PEFRJYJYUX,UDAXI,2024-10-22 10:08:45,43.0,station_A,Salida de vagones,Electronics,1000.0
2821,PEFRJYJYUX,UDAXI,2024-10-22 10:08:45,43.0,station_A,Final carga,Electronics,1000.0
2822,PEFRJYJYUX,UDAXI,2024-10-22 12:00:33,43.0,station_B,Llegada de vagones,Electronics,954.24
2823,PEFRJYJYUX,UDAXI,2024-10-22 12:00:33,43.0,station_B,Salida de vagones,Electronics,954.24
2824,PEFRJYJYUX,UDAXI,2024-10-22 12:00:33,43.0,station_B,Descarga de vagones,Electronics,954.24
2825,PEFRJYJYUX,UDAXI,2024-10-22 13:13:34,43.0,station_C,Llegada de vagones,Electronics,926.784
2826,PEFRJYJYUX,UDAXI,2024-10-22 13:15:56,24.0,station_C,Descarga de vagones,Electronics,926.784
2827,PEFRJYJYUX,UDAXI,2024-10-22 13:15:56,24.0,station_C,Salida de vagones,Electronics,926.784
2828,PEFRJYJYUX,UDAXI,2024-10-22 16:24:59,24.0,station_D,Llegada de vagones,Electronics,867.264
2829,PEFRJYJYUX,UDAXI,2024-10-22 16:26:56,10.0,station_D,Descarga de vagones,Electronics,867.264
2830,PEFRJYJYUX,UDAXI,2024-10-22 16:26:56,10.0,station_D,Salida de vagones,Electronics,867.264
2831,PEFRJYJYUX,UDAXI,2024-10-22 18:25:51,10.0,station_E,Llegada de vagones,Electronics,832.064
2832,PEFRJYJYUX,UDAXI,2024-10-22 18:26:28,5.0,station_E,Descarga de vagones,Electronics,832.064
2833,PEFRJYJYUX,UDAXI,2024-10-22 18:26:28,5.0,station_E,Salida de vagones,Electronics,832.064
2834,PEFRJYJYUX,UDAXI,2024-10-22 20:58:09,5.0,station_F,Llegada de vagones,Electronics,791.7439999999999
2835,PEFRJYJYUX,UDAXI,2024-10-22 20:58:23,3.0,station_F,Descarga de vagones,Electronics,791.7439999999999
2836,PEFRJYJYUX,UDAXI,2024-10-22 20:58:23,3.0,station_F,Salida de vagones,Electronics,791.7439999999999
2837,PEFRJYJYUX,UDAXI,2024-10-23 01:45:27,3.0,station_G,Descarga de vagones,Electronics,709.3439999999999
2838,PEFRJYJYUX,UDAXI,2024-10-23 01:45:27,3.0,station_G,Final de ruta,Electronics,709.3439999999999
2839,PEFRJYJYUX,UDAXI,2024-10-23 01:45:27,3.0,station_G,Llegada de vagones,Electronics,709.3439999999999
2840,IFL129960G,HHEXD,2024-10-23 10:06:04,30.0,station_A,Final carga,Electronics,171.51999999999998
2841,IFL129960G,HHEXD,2024-10-23 10:06:04,30.0,station_A,Salida de vagones,Electronics,171.51999999999998
2842,IFL129960G,HHEXD,2024-10-23 11:10:20,30.0,station_B,Llegada de vagones,Electronics,119.51999999999998
2843,IFL129960G,HHEXD,2024-10-23 11:12:00,19.0,station_B,Descarga de vagones,Electronics,119.51999999999998
2844,IFL129960G,HHEXD,2024-10-23 11:12:00,19.0,station_B,Salida de vagones,Electronics,119.51999999999998
2845,IFL129960G,HHEXD,2024-10-23 11:58:05,19.0,station_C,Llegada de vagones,Electronics,90.95999999999998
2846,IFL129960G,HHEXD,2024-10-23 12:00:18,2.0,station_C,Salida de vagones,Electronics,90.95999999999998
2847,IFL129960G,HHEXD,2024-10-23 12:00:18,2.0,station_C,Descarga de vagones,Electronics,90.95999999999998
2848,IFL129960G,HHEXD,2024-10-23 13:56:34,2.0,station_D,Llegada de vagones,Electronics,29.759999999999977
2849,IFL129960G,HHEXD,2024-10-23 13:56:34,2.0,station_D,Salida de vagones,Electronics,29.759999999999977
2850,IFL129960G,HHEXD,2024-10-23 13:56:34,2.0,station_D,Descarga de vagones,Electronics,29.759999999999977
2851,IFL129960G,HHEXD,2024-10-23 15:13:35,2.0,station_E,Llegada de vagones,Electronics,0.0
2852,IFL129960G,HHEXD,2024-10-23 15:13:51,0.0,station_E,Salida de vagones,Electronics,0.0
2853,IFL129960G,HHEXD,2024-10-23 15:13:51,0.0,station_E,Descarga de vagones,Electronics,0.0
2854,K1R0T4EXQP,UDAXI,2024-10-23 16:30:57,93.0,station_A,Final carga,Chemicals,459.7439999999999
2855,K1R0T4EXQP,UDAXI,2024-10-23 16:30:57,93.0,station_A,Salida de vagones,Chemicals,459.7439999999999
2856,IFL129960G,HHEXD,2024-10-23 16:44:50,0.0,station_F,Descarga de vagones,Electronics,0.0
2857,IFL129960G,HHEXD,2024-10-23 16:44:50,0.0,station_F,Llegada de vagones,Electronics,0.0
2858,IFL129960G,HHEXD,2024-10-23 16:44:50,0.0,station_F,Salida de vagones,Electronics,0.0
2859,K1R0T4EXQP,UDAXI,2024-10-23 18:05:22,93.0,station_B,Llegada de vagones,Chemicals,367.1039999999999
2860,K1R0T4EXQP,UDAXI,2024-10-23 18:20:29,15.0,station_B,Descarga de vagones,Chemicals,367.1039999999999
2861,K1R0T4EXQP,UDAXI,2024-10-23 18:20:29,15.0,station_B,Salida de vagones,Chemicals,367.1039999999999
2862,K1R0T4EXQP,UDAXI,2024-10-23 19:36:56,15.0,station_C,Llegada de vagones,Chemicals,333.9839999999999
2863,K1R0T4EXQP,UDAXI,2024-10-23 19:38:00,9.0,station_C,Salida de vagones,Chemicals,333.9839999999999
2864,K1R0T4EXQP,UDAXI,2024-10-23 19:38:00,9.0,station_C,Descarga de vagones,Chemicals,333.9839999999999
2865,IFL129960G,HHEXD,2024-10-23 20:09:44,0.0,station_G,Llegada de vagones,Electronics,0.0
2866,IFL129960G,HHEXD,2024-10-23 20:09:44,0.0,station_G,Descarga de vagones,Electronics,0.0
2867,IFL129960G,HHEXD,2024-10-23 20:09:44,0.0,station_G,Final de ruta,Electronics,0.0
2868,K1R0T4EXQP,UDAXI,2024-10-23 23:13:12,9.0,station_D,Llegada de vagones,Chemicals,255.5039999999999
2869,K1R0T4EXQP,UDAXI,2024-10-23 23:14:32,2.0,station_D,Salida de vagones,Chemicals,255.5039999999999
2870,K1R0T4EXQP,UDAXI,2024-10-23 23:14:32,2.0,station_D,Descarga de vagones,Chemicals,255.5039999999999
2871,K1R0T4EXQP,UDAXI,2024-10-24 01:25:24,2.0,station_E,Descarga de vagones,Chemicals,206.5439999999999
2872,K1R0T4EXQP,UDAXI,2024-10-24 01:25:24,2.0,station_E,Llegada de vagones,Chemicals,206.5439999999999
2873,K1R0T4EXQP,UDAXI,2024-10-24 01:25:24,2.0,station_E,Salida de vagones,Chemicals,206.5439999999999
2874,K1R0T4EXQP,UDAXI,2024-10-24 03:53:02,2.0,station_F,Salida de vagones,Chemicals,147.79199999999992
2875,K1R0T4EXQP,UDAXI,2024-10-24 03:53:02,2.0,station_F,Descarga de vagones,Chemicals,147.79199999999992
2876,K1R0T4EXQP,UDAXI,2024-10-24 03:53:02,2.0,station_F,Llegada de vagones,Chemicals,147.79199999999992
2877,K1R0T4EXQP,UDAXI,2024-10-24 08:27:39,2.0,station_G,Llegada de vagones,Chemicals,25.39199999999991
2878,K1R0T4EXQP,UDAXI,2024-10-24 08:27:50,1.0,station_G,Descarga de vagones,Chemicals,25.39199999999991
2879,K1R0T4EXQP,UDAXI,2024-10-24 08:27:50,1.0,station_G,Final de ruta,Chemicals,25.39199999999991
2880,AS0YF9P7KY,VXRCS,2024-10-24 10:07:51,35.0,station_A,Salida de vagones,Food,1200.0
2881,AS0YF9P7KY,VXRCS,2024-10-24 10:07:51,35.0,station_A,Final carga,Food,1200.0
2882,AS0YF9P7KY,VXRCS,2024-10-24 10:59:53,35.0,station_B,Llegada de vagones,Food,1119.0
2883,AS0YF9P7KY,VXRCS,2024-10-24 11:02:27,18.0,station_B,Salida de vagones,Food,1119.0
2884,AS0YF9P7KY,VXRCS,2024-10-24 11:02:27,18.0,station_B,Descarga de vagones,Food,1119.0
2885,AS0YF9P7KY,VXRCS,2024-10-24 11:30:36,18.0,station_C,Llegada de vagones,Food,1076.52
2886,AS0YF9P7KY,VXRCS,2024-10-24 11:32:12,9.0,station_C,Salida de vagones,Food,1076.52
2887,AS0YF9P7KY,VXRCS,2024-10-24 11:32:12,9.0,station_C,Descarga de vagones,Food,1076.52
2888,AS0YF9P7KY,VXRCS,2024-10-24 12:48:53,9.0,station_D,Llegada de vagones,Food,978.42
2889,AS0YF9P7KY,VXRCS,2024-10-24 12:49:30,5.0,station_D,Salida de vagones,Food,978.42
2890,AS0YF9P7KY,VXRCS,2024-10-24 12:49:30,5.0,station_D,Descarga de vagones,Food,978.42
2891,AS0YF9P7KY,VXRCS,2024-10-24 13:37:37,5.0,station_E,Llegada de vagones,Food,915.42
2892,AS0YF9P7KY,VXRCS,2024-10-24 13:38:05,2.0,station_E,Salida de vagones,Food,915.42
2893,AS0YF9P7KY,VXRCS,2024-10-24 13:38:05,2.0,station_E,Descarga de vagones,Food,915.42
2894,AS0YF9P7KY,VXRCS,2024-10-24 14:39:09,2.0,station_F,Salida de vagones,Food,841.98
2895,AS0YF9P7KY,VXRCS,2024-10-24 14:39:09,2.0,station_F,Descarga de vagones,Food,841.98
2896,AS0YF9P7KY,VXRCS,2024-10-24 14:39:09,2.0,station_F,Llegada de vagones,Food,841.98
2897,AS0YF9P7KY,VXRCS,2024-10-24 16:52:45,2.0,station_G,Descarga de vagones,Food,688.98
2898,AS0YF9P7KY,VXRCS,2024-10-24 16:52:45,2.0,station_G,Llegada de vagones,Food,688.98
2899,AS0YF9P7KY,VXRCS,2024-10-24 16:52:45,2.0,station_G,Final de ruta,Food,688.98
2900,AZVYV2V1IT,HHEXD,2024-10-25 10:11:49,40.0,station_A,Final carga,Chemicals,800.0
2901,AZVYV2V1IT,HHEXD,2024-10-25 10:11:49,40.0,station_A,Salida de vagones,Chemicals,800.0
2902,AZVYV2V1IT,HHEXD,2024-10-25 11:17:41,40.0,station_B,Llegada de vagones,Chemicals,716.0
2903,AZVYV2V1IT,HHEXD,2024-10-25 11:20:25,28.0,station_B,Salida de vagones,Chemicals,716.0
2904,AZVYV2V1IT,HHEXD,2024-10-25 11:20:25,28.0,station_B,Descarga de vagones,Chemicals,716.0
2905,AZVYV2V1IT,HHEXD,2024-10-25 12:03:07,28.0,station_C,Llegada de vagones,Chemicals,669.92
2906,AZVYV2V1IT,HHEXD,2024-10-25 12:06:21,13.0,station_C,Descarga de vagones,Chemicals,669.92
2907,AZVYV2V1IT,HHEXD,2024-10-25 12:06:21,13.0,station_C,Salida de vagones,Chemicals,669.92
2908,AZVYV2V1IT,HHEXD,2024-10-25 14:02:59,13.0,station_D,Llegada de vagones,Chemicals,568.22
2909,AZVYV2V1IT,HHEXD,2024-10-25 14:03:53,8.0,station_D,Salida de vagones,Chemicals,568.22
2910,AZVYV2V1IT,HHEXD,2024-10-25 14:03:53,8.0,station_D,Descarga de vagones,Chemicals,568.22
2911,AZVYV2V1IT,HHEXD,2024-10-25 15:24:21,8.0,station_E,Llegada de vagones,Chemicals,503.42
2912,AZVYV2V1IT,HHEXD,2024-10-25 15:24:47,6.0,station_E,Salida de vagones,Chemicals,503.42
2913,AZVYV2V1IT,HHEXD,2024-10-25 15:24:47,6.0,station_E,Descarga de vagones,Chemicals,503.42
2914,AZVYV2V1IT,HHEXD,2024-10-25 16:46:58,6.0,station_F,Llegada de vagones,Chemicals,427.1
2915,AZVYV2V1IT,HHEXD,2024-10-25 16:47:32,3.0,station_F,Descarga de vagones,Chemicals,427.1
2916,AZVYV2V1IT,HHEXD,2024-10-25 16:47:32,3.0,station_F,Salida de vagones,Chemicals,427.1
2917,AZVYV2V1IT,HHEXD,2024-10-25 19:57:28,3.0,station_G,Llegada de vagones,Chemicals,272.6
2918,AZVYV2V1IT,HHEXD,2024-10-25 19:57:52,1.0,station_G,Final de ruta,Chemicals,272.6
2919,AZVYV2V1IT,HHEXD,2024-10-25 19:57:52,1.0,station_G,Descarga de vagones,Chemicals,272.6
2920,S5PUYRZXHM,VXRCS,2024-10-26 10:03:58,14.0,station_A,Final carga,Chemicals,1200.0
2921,S5PUYRZXHM,VXRCS,2024-10-26 10:03:58,14.0,station_A,Salida de vagones,Chemicals,1200.0
2922,S5PUYRZXHM,VXRCS,2024-10-26 10:54:19,14.0,station_B,Llegada de vagones,Chemicals,1117.92
2923,S5PUYRZXHM,VXRCS,2024-10-26 10:54:41,12.0,station_B,Salida de vagones,Chemicals,1117.92
2924,S5PUYRZXHM,VXRCS,2024-10-26 10:54:41,12.0,station_B,Descarga de vagones,Chemicals,1117.92
2925,S5PUYRZXHM,VXRCS,2024-10-26 11:28:21,12.0,station_C,Llegada de vagones,Chemicals,1069.536
2926,S5PUYRZXHM,VXRCS,2024-10-26 11:30:33,2.0,station_C,Descarga de vagones,Chemicals,1069.536
2927,S5PUYRZXHM,VXRCS,2024-10-26 11:30:33,2.0,station_C,Salida de vagones,Chemicals,1069.536
2928,S5PUYRZXHM,VXRCS,2024-10-26 13:01:08,2.0,station_D,Llegada de vagones,Chemicals,959.376
2929,S5PUYRZXHM,VXRCS,2024-10-26 13:01:32,0.0,station_D,Descarga de vagones,Chemicals,959.376
2930,S5PUYRZXHM,VXRCS,2024-10-26 13:01:32,0.0,station_D,Salida de vagones,Chemicals,959.376
2931,S5PUYRZXHM,VXRCS,2024-10-26 13:53:47,0.0,station_E,Llegada de vagones,Chemicals,887.3760000000001
2932,S5PUYRZXHM,VXRCS,2024-10-26 13:53:47,0.0,station_E,Descarga de vagones,Chemicals,887.3760000000001
2933,S5PUYRZXHM,VXRCS,2024-10-26 13:53:47,0.0,station_E,Salida de vagones,Chemicals,887.3760000000001
2934,S5PUYRZXHM,VXRCS,2024-10-26 15:06:51,0.0,station_F,Salida de vagones,Chemicals,800.9760000000001
2935,S5PUYRZXHM,VXRCS,2024-10-26 15:06:51,0.0,station_F,Llegada de vagones,Chemicals,800.9760000000001
2936,S5PUYRZXHM,VXRCS,2024-10-26 15:06:51,0.0,station_F,Descarga de vagones,Chemicals,800.9760000000001
2937,S5PUYRZXHM,VXRCS,2024-10-26 17:30:48,0.0,station_G,Llegada de vagones,Chemicals,620.9760000000001
2938,S5PUYRZXHM,VXRCS,2024-10-26 17:30:48,0.0,station_G,Descarga de vagones,Chemicals,620.9760000000001
2939,S5PUYRZXHM,VXRCS,2024-10-26 17:30:48,0.0,station_G,Final de ruta,Chemicals,620.9760000000001
2940,2SE05ITPQJ,UDAXI,2024-10-28 10:30:47,84.0,station_A,Salida de vagones,Machinery,1000.0
2941,2SE05ITPQJ,UDAXI,2024-10-28 10:30:47,84.0,station_A,Final carga,Machinery,1000.0
2942,2SE05ITPQJ,UDAXI,2024-10-28 12:23:16,84.0,station_B,Llegada de vagones,Machinery,889.6
2943,2SE05ITPQJ,UDAXI,2024-10-28 12:25:31,75.0,station_B,Salida de vagones,Machinery,889.6
2944,2SE05ITPQJ,UDAXI,2024-10-28 12:25:31,75.0,station_B,Descarga de vagones,Machinery,889.6
2945,2SE05ITPQJ,UDAXI,2024-10-28 13:26:50,75.0,station_C,Llegada de vagones,Machinery,826.6
2946,2SE05ITPQJ,UDAXI,2024-10-28 13:39:44,18.0,station_C,Salida de vagones,Machinery,826.6
2947,2SE05ITPQJ,UDAXI,2024-10-28 13:39:44,18.0,station_C,Descarga de vagones,Machinery,826.6
2948,2SE05ITPQJ,UDAXI,2024-10-28 16:29:59,18.0,station_D,Llegada de vagones,Machinery,720.4000000000001
2949,2SE05ITPQJ,UDAXI,2024-10-28 16:34:24,3.0,station_D,Salida de vagones,Machinery,720.4000000000001
2950,2SE05ITPQJ,UDAXI,2024-10-28 16:34:24,3.0,station_D,Descarga de vagones,Machinery,720.4000000000001
2951,2SE05ITPQJ,UDAXI,2024-10-28 18:31:24,3.0,station_E,Llegada de vagones,Machinery,658.6000000000001
2952,2SE05ITPQJ,UDAXI,2024-10-28 18:32:12,0.0,station_E,Descarga de vagones,Machinery,658.6000000000001
2953,2SE05ITPQJ,UDAXI,2024-10-28 18:32:12,0.0,station_E,Salida de vagones,Machinery,658.6000000000001
2954,2SE05ITPQJ,UDAXI,2024-10-28 20:53:27,0.0,station_F,Llegada de vagones,Machinery,586.6000000000001
2955,2SE05ITPQJ,UDAXI,2024-10-28 20:53:27,0.0,station_F,Salida de vagones,Machinery,586.6000000000001
2956,2SE05ITPQJ,UDAXI,2024-10-28 20:53:27,0.0,station_F,Descarga de vagones,Machinery,586.6000000000001
2957,2SE05ITPQJ,UDAXI,2024-10-29 01:37:58,0.0,station_G,Llegada de vagones,Machinery,436.60000000000014
2958,2SE05ITPQJ,UDAXI,2024-10-29 01:37:58,0.0,station_G,Final de ruta,Machinery,436.60000000000014
2959,2SE05ITPQJ,UDAXI,2024-10-29 01:37:58,0.0,station_G,Descarga de vagones,Machinery,436.60000000000014
2960,X8FGPWKCZV,HHEXD,2024-10-29 10:09:17,43.0,station_A,Salida de vagones,Electronics,800.0
2961,X8FGPWKCZV,HHEXD,2024-10-29 10:09:17,43.0,station_A,Final carga,Electronics,800.0
2962,X8FGPWKCZV,HHEXD,2024-10-29 11:16:29,43.0,station_B,Descarga de vagones,Electronics,742.8
2963,X8FGPWKCZV,HHEXD,2024-10-29 11:16:29,43.0,station_B,Salida de vagones,Electronics,742.8
2964,X8FGPWKCZV,HHEXD,2024-10-29 11:16:29,43.0,station_B,Llegada de vagones,Electronics,742.8
2965,X8FGPWKCZV,HHEXD,2024-10-29 11:54:24,43.0,station_C,Llegada de vagones,Electronics,708.4799999999999
2966,X8FGPWKCZV,HHEXD,2024-10-29 11:55:10,37.0,station_C,Descarga de vagones,Electronics,708.4799999999999
2967,X8FGPWKCZV,HHEXD,2024-10-29 11:55:10,37.0,station_C,Salida de vagones,Electronics,708.4799999999999
2968,X8FGPWKCZV,HHEXD,2024-10-29 13:30:15,37.0,station_D,Llegada de vagones,Electronics,626.2799999999999
2969,X8FGPWKCZV,HHEXD,2024-10-29 13:32:11,21.0,station_D,Salida de vagones,Electronics,626.2799999999999
2970,X8FGPWKCZV,HHEXD,2024-10-29 13:32:11,21.0,station_D,Descarga de vagones,Electronics,626.2799999999999
2971,X8FGPWKCZV,HHEXD,2024-10-29 14:39:03,21.0,station_E,Llegada de vagones,Electronics,577.8799999999999
2972,X8FGPWKCZV,HHEXD,2024-10-29 14:39:59,14.0,station_E,Descarga de vagones,Electronics,577.8799999999999
2973,X8FGPWKCZV,HHEXD,2024-10-29 14:39:59,14.0,station_E,Salida de vagones,Electronics,577.8799999999999
2974,X8FGPWKCZV,HHEXD,2024-10-29 16:09:07,14.0,station_F,Llegada de vagones,Electronics,523.1599999999999
2975,X8FGPWKCZV,HHEXD,2024-10-29 16:10:08,6.0,station_F,Salida de vagones,Electronics,523.1599999999999
2976,X8FGPWKCZV,HHEXD,2024-10-29 16:10:08,6.0,station_F,Descarga de vagones,Electronics,523.1599999999999
2977,JWTV3N74W4,UDAXI,2024-10-29 16:15:08,42.0,station_A,Salida de vagones,Machinery,1000.0
2978,JWTV3N74W4,UDAXI,2024-10-29 16:15:08,42.0,station_A,Final carga,Machinery,1000.0
2979,JWTV3N74W4,UDAXI,2024-10-29 18:11:18,42.0,station_B,Llegada de vagones,Machinery,914.8
2980,JWTV3N74W4,UDAXI,2024-10-29 18:18:22,14.0,station_B,Descarga de vagones,Machinery,914.8
2981,JWTV3N74W4,UDAXI,2024-10-29 18:18:22,14.0,station_B,Salida de vagones,Machinery,914.8
2982,X8FGPWKCZV,HHEXD,2024-10-29 19:24:34,6.0,station_G,Llegada de vagones,Electronics,417.1599999999999
2983,X8FGPWKCZV,HHEXD,2024-10-29 19:25:09,1.0,station_G,Final de ruta,Electronics,417.1599999999999
2984,X8FGPWKCZV,HHEXD,2024-10-29 19:25:09,1.0,station_G,Descarga de vagones,Electronics,417.1599999999999
2985,JWTV3N74W4,UDAXI,2024-10-29 19:26:32,14.0,station_C,Llegada de vagones,Machinery,873.76
2986,JWTV3N74W4,UDAXI,2024-10-29 19:27:51,9.0,station_C,Salida de vagones,Machinery,873.76
2987,JWTV3N74W4,UDAXI,2024-10-29 19:27:51,9.0,station_C,Descarga de vagones,Machinery,873.76
2988,JWTV3N74W4,UDAXI,2024-10-29 22:24:04,9.0,station_D,Llegada de vagones,Machinery,775.66
2989,JWTV3N74W4,UDAXI,2024-10-29 22:24:18,8.0,station_D,Descarga de vagones,Machinery,775.66
2990,JWTV3N74W4,UDAXI,2024-10-29 22:24:18,8.0,station_D,Salida de vagones,Machinery,775.66
2991,JWTV3N74W4,UDAXI,2024-10-30 00:37:26,8.0,station_E,Llegada de vagones,Machinery,710.8599999999999
2992,JWTV3N74W4,UDAXI,2024-10-30 00:38:26,4.0,station_E,Salida de vagones,Machinery,710.8599999999999
2993,JWTV3N74W4,UDAXI,2024-10-30 00:38:26,4.0,station_E,Descarga de vagones,Machinery,710.8599999999999
2994,JWTV3N74W4,UDAXI,2024-10-30 03:22:21,4.0,station_F,Descarga de vagones,Machinery,635.9799999999999
2995,JWTV3N74W4,UDAXI,2024-10-30 03:22:21,4.0,station_F,Llegada de vagones,Machinery,635.9799999999999
2996,JWTV3N74W4,UDAXI,2024-10-30 03:22:21,4.0,station_F,Salida de vagones,Machinery,635.9799999999999
2997,JWTV3N74W4,UDAXI,2024-10-30 08:23:55,4.0,station_G,Descarga de vagones,Machinery,479.9799999999999
